species	sporulation_score
Chryseobacterium_sp_60743	0.151515151515152
Chryseobacterium_sp_60744	0.151515151515152
Chryseobacterium_sp_60745	0.166666666666667
Chryseobacterium_sp_60746	0.166666666666667
Chryseobacterium_sp_60747	0.166666666666667
Chryseobacterium_sp_60748	0.166666666666667
Chryseobacterium_sp_60749	0.166666666666667
Chryseobacterium_sp_60750	0.166666666666667
Chryseobacterium_sp_60751	0.166666666666667
Chryseobacterium_sp_60752	0.136363636363636
Chryseobacterium_sp_60796	0.151515151515152
Chryseobacterium_sp_62400	0.166666666666667
Chryseobacterium_taiwanense_61336	0.151515151515152
Chryseobacterium_vrystaatense_61169	0.166666666666667
Chrysiogenes_arsenatis_59378	0.166666666666667
Chthoniobacter_flavus_61646	0.196969696969697
Chthonomonas_calidirosea_60035	0.212121212121212
Citreicella_sp_61660	0.166666666666667
Citreicella_sp_62296	0.166666666666667
Citricoccus_sp_58429	0.212121212121212
Citrobacter_amalonaticus_54491	0.212121212121212
Citrobacter_braakii_56022	0.196969696969697
Citrobacter_farmeri_58622	0.196969696969697
Citrobacter_freundii_56148	0.196969696969697
Citrobacter_freundii_56776	0.181818181818182
Citrobacter_freundii_57904	0.196969696969697
Citrobacter_freundii_60527	0.196969696969697
Citrobacter_koseri_61132	0.181818181818182
Citrobacter_rodentium_43449	0.196969696969697
Citrobacter_sedlakii_59572	0.196969696969697
Citrobacter_sp_58515	0.212121212121212
Citrobacter_sp_60882	0.196969696969697
Citrobacter_youngae_61659	0.212121212121212
Citromicrobium_bathyomarinum_62123	0.151515151515152
Citromicrobium_sp_61683	0.136363636363636
Clavibacter_michiganensis_58293	0.121212121212121
Clavibacter_michiganensis_61120	0.151515151515152
Clavibacter_michiganensis_61237	0.166666666666667
Cloacamonas_acidaminovorans_61555	0.181818181818182
Cloacibacillus_evryensis_54931	0.196969696969697
Clostridiaceae_bacterium_58376	0.424242424242424
Clostridiaceae_bacterium_60038	0.712121212121212
Clostridiaceae_bacterium_60908	0.424242424242424
Clostridiales_bacterium_43336	0.545454545454545
Clostridiales_bacterium_45941	0.151515151515152
Clostridiales_bacterium_52743	0.378787878787879
Clostridiales_bacterium_52957	0.560606060606061
Clostridiales_bacterium_55184	0.515151515151515
Clostridiales_bacterium_55367	0.560606060606061
Clostridiales_bacterium_55505	0.5
Clostridiales_bacterium_56470	0.53030303030303
Clostridiales_bacterium_57827	0.212121212121212
Clostridiales_bacterium_58120	0.348484848484849
Clostridiales_bacterium_58600	0.196969696969697
Clostridiales_bacterium_58648	0.181818181818182
Clostridiales_bacterium_59643	0.227272727272727
Clostridiales_bacterium_59661	0.53030303030303
Clostridiales_bacterium_59662	0.424242424242424
Clostridiales_bacterium_59663	0.5
Clostridiales_bacterium_59664	0.560606060606061
Clostridiales_bacterium_59945	0.212121212121212
Clostridiales_bacterium_60100	0.666666666666667
Clostridiales_bacterium_60572	0.636363636363636
Clostridiales_bacterium_61057	0.454545454545455
Clostridiales_bacterium_62395	0.5
Clostridiales_bacterium_62591	0.227272727272727
Clostridiales_bacterium_62592	0.181818181818182
Clostridiales_genomosp_54611	0.181818181818182
Clostridiisalibacter_paucivorans_58755	0.712121212121212
Clostridium_acetobutylicum_56492	0.666666666666667
Clostridium_acidurici_59166	0.666666666666667
Clostridium_aerotolerans_60450	0.545454545454545
Clostridium_akagii_58756	0.651515151515151
Clostridium_algidicarnis_61360	0.666666666666667
Clostridium_aminophilum_58757	0.227272727272727
Clostridium_anorexicamassiliense_59513	0.666666666666667
Clostridium_arbusti_61747	0.651515151515151
Clostridium_argentinense_60487	0.696969696969697
Clostridium_autoethanogenum_53143	0.681818181818182
Clostridium_baratii_60475	0.727272727272727
Clostridium_bartlettii_61535	0.803030303030303
Clostridium_beijerinckii_56479	0.651515151515151
Clostridium_beijerinckii_60451	0.651515151515151
Clostridium_bifermentans_57192	0.848484848484849
Clostridium_bolteae_57158	0.545454545454545
Clostridium_botulinum_56419	0.681818181818182
Clostridium_botulinum_57096	0.681818181818182
Clostridium_botulinum_57664	0.636363636363636
Clostridium_botulinum_57820	0.666666666666667
Clostridium_botulinum_58153	0.666666666666667
Clostridium_butyricum_56361	0.681818181818182
Clostridium_cadaveris_59910	0.681818181818182
Clostridium_carboxidivorans_50592	0.560606060606061
Clostridium_celatum_61754	0.681818181818182
Clostridium_celerecrescens_61145	0.53030303030303
Clostridium_cellulolyticum_61426	0.666666666666667
Clostridium_cellulovorans_33915	0.696969696969697
Clostridium_cf_54592	0.46969696969697
Clostridium_citroniae_62210	0.560606060606061
Clostridium_clariflavum_53531	0.727272727272727
Clostridium_clostridioforme_51842	0.545454545454545
Clostridium_clostridioforme_59912	0.545454545454545
Clostridium_colicanis_62697	0.590909090909091
Clostridium_difficile_57608	0.954545454545455
Clostridium_difficile_59262	0.939393939393939
Clostridium_drakei_61273	0.651515151515151
Clostridium_glycolicum_44741	0.848484848484849
Clostridium_hathewayi_55515	0.575757575757576
Clostridium_hathewayi_61827	0.53030303030303
Clostridium_hathewayi_62211	0.53030303030303
Clostridium_hiranonis_61655	0.303030303030303
Clostridium_hydrogeniformans_58758	0.636363636363636
Clostridium_hylemonae_61789	0.515151515151515
Clostridium_intestinale_59988	0.696969696969697
Clostridium_josui_59974	0.712121212121212
Clostridium_kluyveri_34403	0.681818181818182
Clostridium_lentocellum_62000	0.621212121212121
Clostridium_leptum_61499	0.545454545454545
Clostridium_litorale_58759	0.303030303030303
Clostridium_lundense_60452	0.712121212121212
Clostridium_mangenotii_58185	0.878787878787879
Clostridium_methoxybenzovorans_52877	0.560606060606061
Clostridium_methylpentosum_61741	0.5
Clostridium_nexile_61654	0.5
Clostridium_novyi_56884	0.636363636363636
Clostridium_novyi_57381	0.651515151515151
Clostridium_papyrosolvens_60120	0.681818181818182
Clostridium_papyrosolvens_61889	0.666666666666667
Clostridium_paraputrificum_59909	0.696969696969697
Clostridium_pasteurianum_43207	0.651515151515151
Clostridium_pasteurianum_62360	0.651515151515151
Clostridium_perfringens_56840	0.651515151515151
Clostridium_phytofermentans_61323	0.590909090909091
Clostridium_saccharobutylicum_60190	0.666666666666667
Clostridium_saccharolyticum_61936	0.545454545454545
Clostridium_saccharoperbutylacetonicum_33466	0.636363636363636
Clostridium_sartagoforme_59444	0.666666666666667
Clostridium_scindens_58238	0.515151515151515
Clostridium_sordellii_57678	0.787878787878788
Clostridium_sp_35048	0.696969696969697
Clostridium_sp_35050	0.651515151515151
Clostridium_sp_57418	0.53030303030303
Clostridium_sp_58368	0.651515151515151
Clostridium_sp_58419	0.257575757575758
Clostridium_sp_59312	0.545454545454545
Clostridium_sp_59421	0.666666666666667
Clostridium_sp_59546	0.636363636363636
Clostridium_sp_60029	0.863636363636364
Clostridium_sp_60041	0.560606060606061
Clostridium_sp_60113	0.636363636363636
Clostridium_sp_60228	0.712121212121212
Clostridium_sp_60334	0.621212121212121
Clostridium_sp_60465	0.681818181818182
Clostridium_sp_60561	0.636363636363636
Clostridium_sp_60677	0.515151515151515
Clostridium_sp_60707	0.696969696969697
Clostridium_sp_60730	0.651515151515151
Clostridium_sp_60782	0.560606060606061
Clostridium_sp_60850	0.666666666666667
Clostridium_sp_61482	0.439393939393939
Clostridium_sp_61556	0.696969696969697
Clostridium_sp_61799	0.575757575757576
Clostridium_sp_61991	0.651515151515151
Clostridium_sp_62257	0.681818181818182
Clostridium_sp_62633	0.545454545454545
Clostridium_sp_62634	0.454545454545455
Clostridium_sp_62686	0.363636363636364
Clostridium_spiroforme_61500	0.393939393939394
Clostridium_sporogenes_58038	0.727272727272727
Clostridium_sporosphaeroides_58760	0.545454545454545
Clostridium_stercorarium_52315	0.696969696969697
Clostridium_sticklandii_61652	0.333333333333333
Clostridium_straminisolvens_59990	0.621212121212121
Clostridium_sulfidigenes_61231	0.712121212121212
Clostridium_symbiosum_54029	0.560606060606061
Clostridium_termitidis_57708	0.712121212121212
Clostridium_tetani_58149	0.666666666666667
Clostridium_tetanomorphum_59640	0.681818181818182
Clostridium_thermocellum_51469	0.681818181818182
Clostridium_tyrobutyricum_53488	0.636363636363636
Clostridium_ultunense_52043	0.681818181818182
Clostridium_viride_58761	0.515151515151515
Cobetia_crustatorum_61788	0.181818181818182
Cobetia_marina_61117	0.196969696969697
Cohnella_laeviribosi_58762	0.621212121212121
Cohnella_panacarvi_62635	0.606060606060606
Cohnella_sp_60917	0.575757575757576
Cohnella_thermotolerans_58763	0.590909090909091
Coleofasciculus_chthonoplastes_59382	0.166666666666667
Collimonas_arenae_61102	0.166666666666667
Collimonas_fungivorans_58316	0.196969696969697
Collinsella_aerofaciens_61484	0.166666666666667
Collinsella_intestinalis_61689	0.166666666666667
Collinsella_sp_60729	0.136363636363636
Collinsella_sp_62205	0.166666666666667
Collinsella_stercoris_61536	0.121212121212121
Collinsella_tanakaei_62212	0.166666666666667
Colwellia_piezophila_59825	0.196969696969697
Colwellia_psychrerythraea_60937	0.212121212121212
Colwellia_psychrerythraea_61115	0.196969696969697
Colwellia_psychrerythraea_61116	0.212121212121212
Colwellia_sp_58081	0.166666666666667
Comamonadaceae_bacterium_60022	0.136363636363636
Comamonadaceae_bacterium_60617	0.166666666666667
Comamonadaceae_bacterium_60618	0.166666666666667
Comamonadaceae_bacterium_60823	0.136363636363636
Comamonadaceae_bacterium_61937	0.166666666666667
Comamonas_aquatica_57513	0.196969696969697
Comamonas_badia_58764	0.181818181818182
Comamonas_composti_58765	0.181818181818182
Comamonas_granuli_59601	0.166666666666667
Comamonas_sp_58462	0.166666666666667
Comamonas_testosteroni_57533	0.196969696969697
Comamonas_testosteroni_57821	0.227272727272727
Comamonas_testosteroni_58338	0.196969696969697
Comamonas_testosteroni_61121	0.196969696969697
Commensalibacter_intestini_58526	0.151515151515152
Commensalibacter_sp_59492	0.166666666666667
Conchiformibius_kuhniae_58766	0.181818181818182
Conchiformibius_steedae_58767	0.196969696969697
Conexibacter_woesei_59938	0.212121212121212
Conexibacter_woesei_61582	0.196969696969697
Congregibacter_litoralis_61208	0.151515151515152
Contendobacter_odensis_60373	0.166666666666667
Coprobacillus_sp_47700	0.424242424242424
Coprobacter_fastidiosus_56550	0.151515151515152
Coprobacter_sp_60889	0.136363636363636
Coprococcus_catus_62200	0.409090909090909
Coprococcus_comes_61587	0.439393939393939
Coprococcus_eutactus_61480	0.454545454545455
Coprococcus_sp_62244	0.393939393939394
Coprothermobacter_platensis_59804	0.121212121212121
Coprothermobacter_proteolyticus_61171	0.166666666666667
Coraliomargarita_akajimensis_61869	0.212121212121212
Corallococcus_coralloides_59208	0.196969696969697
Coriobacteriaceae_bacterium_43337	0.166666666666667
Coriobacteriaceae_bacterium_58375	0.136363636363636
Coriobacteriaceae_bacterium_58601	0.166666666666667
Coriobacteriaceae_bacterium_58649	0.121212121212121
Coriobacteriaceae_bacterium_60818	0.166666666666667
Coriobacterium_glomerans_62160	0.151515151515152
Corynebacterium_accolens_58243	0.181818181818182
Corynebacterium_ammoniagenes_62029	0.151515151515152
Corynebacterium_amycolatum_61782	0.196969696969697
Corynebacterium_argentoratense_60209	0.136363636363636
Corynebacterium_atypicum_60968	0.181818181818182
Corynebacterium_aurimucosum_34136	0.181818181818182
Corynebacterium_auriscanis_62694	0.106060606060606
Corynebacterium_bovis_62528	0.136363636363636
Corynebacterium_callunae_58768	0.181818181818182
Corynebacterium_camporealensis_60928	0.151515151515152
Corynebacterium_capitovis_58769	0.151515151515152
Corynebacterium_casei_59947	0.151515151515152
Corynebacterium_caspium_58770	0.136363636363636
Corynebacterium_ciconiae_58771	0.181818181818182
Corynebacterium_diphtheriae_56713	0.151515151515152
Corynebacterium_doosanense_34097	0.181818181818182
Corynebacterium_durum_58387	0.151515151515152
Corynebacterium_efficiens_34857	0.166666666666667
Corynebacterium_falsenii_60592	0.181818181818182
Corynebacterium_freiburgense_58772	0.166666666666667
Corynebacterium_freneyi_59961	0.166666666666667
Corynebacterium_genitalium_61884	0.166666666666667
Corynebacterium_glucuronolyticum_54168	0.151515151515152
Corynebacterium_glutamicum_56976	0.196969696969697
Corynebacterium_glycinophilum_60385	0.166666666666667
Corynebacterium_halotolerans_58773	0.166666666666667
Corynebacterium_humireducens_59600	0.181818181818182
Corynebacterium_imitans_60888	0.166666666666667
Corynebacterium_jeikeium_57623	0.151515151515152
Corynebacterium_kroppenstedtii_62015	0.196969696969697
Corynebacterium_lipophiloflavum_61707	0.151515151515152
Corynebacterium_lubricantis_58774	0.181818181818182
Corynebacterium_marinum_59608	0.166666666666667
Corynebacterium_maris_59609	0.181818181818182
Corynebacterium_massiliense_58775	0.166666666666667
Corynebacterium_mastitidis_58776	0.181818181818182
Corynebacterium_matruchotii_57066	0.136363636363636
Corynebacterium_minutissimum_61377	0.181818181818182
Corynebacterium_nuruki_62357	0.151515151515152
Corynebacterium_pilosum_58777	0.166666666666667
Corynebacterium_propinquum_58778	0.181818181818182
Corynebacterium_pseudodiphtheriticum_55683	0.166666666666667
Corynebacterium_pseudogenitalium_61708	0.151515151515152
Corynebacterium_pseudotuberculosis_55943	0.166666666666667
Corynebacterium_pyruviciproducens_59150	0.151515151515152
Corynebacterium_resistens_62057	0.151515151515152
Corynebacterium_singulare_60929	0.166666666666667
Corynebacterium_sp_47185	0.196969696969697
Corynebacterium_sp_48834	0.151515151515152
Corynebacterium_sp_58512	0.196969696969697
Corynebacterium_sp_59657	0.181818181818182
Corynebacterium_sp_60464	0.181818181818182
Corynebacterium_sp_60711	0.196969696969697
Corynebacterium_sputi_58605	0.166666666666667
Corynebacterium_striatum_61709	0.151515151515152
Corynebacterium_terpenotabidum_59433	0.151515151515152
Corynebacterium_timonense_59449	0.181818181818182
Corynebacterium_tuberculostearicum_61783	0.151515151515152
Corynebacterium_tuscaniense_60375	0.166666666666667
Corynebacterium_ulcerans_49663	0.166666666666667
Corynebacterium_ulcerans_56105	0.166666666666667
Corynebacterium_ulceribovis_58779	0.196969696969697
Corynebacterium_urealyticum_55994	0.151515151515152
Corynebacterium_ureicelerivorans_61456	0.181818181818182
Corynebacterium_variabile_60945	0.227272727272727
Corynebacterium_variabile_62340	0.136363636363636
Corynebacterium_vitaeruminis_54778	0.181818181818182
Coxiella_burnetii_53221	0.166666666666667
Coxiella_endosymbiont_61256	0.0757575757575758
Criblamydia_sequanensis_60515	0.151515151515152
Crinalium_epipsammum_59347	0.151515151515152
Croceibacter_atlanticus_61011	0.121212121212121
Crocinitomix_catalasitica_60419	0.121212121212121
Crocosphaera_watsonii_60931	0.151515151515152
Cronobacter_condimenti_58490	0.196969696969697
Cronobacter_dublinensis_57140	0.196969696969697
Cronobacter_helveticus_61318	0.181818181818182
Cronobacter_malonaticus_56861	0.196969696969697
Cronobacter_muytjensii_59294	0.212121212121212
Cronobacter_sakazakii_57088	0.181818181818182
Cronobacter_sp_60724	0.196969696969697
Cronobacter_turicensis_57305	0.227272727272727
Cronobacter_universalis_58491	0.181818181818182
Cronobacter_zurichensis_60329	0.212121212121212
Cryobacterium_roopkundense_58305	0.181818181818182
Cryobacterium_sp_60816	0.151515151515152
Cryptobacterium_curtum_61580	0.136363636363636
Cryptosporangium_arvum_62530	0.212121212121212
Cucumibacter_marinus_61493	0.151515151515152
Cupriavidus_basilensis_59159	0.196969696969697
Cupriavidus_basilensis_62132	0.196969696969697
Cupriavidus_metallidurans_57543	0.242424242424242
Cupriavidus_necator_59551	0.196969696969697
Cupriavidus_necator_60047	0.227272727272727
Cupriavidus_sp_58517	0.212121212121212
Cupriavidus_sp_59563	0.227272727272727
Cupriavidus_sp_60071	0.212121212121212
Cupriavidus_sp_60846	0.227272727272727
Cupriavidus_sp_61389	0.196969696969697
Cupriavidus_taiwanensis_55834	0.227272727272727
Cupriavidus_taiwanensis_58404	0.212121212121212
Curtobacterium_flaccumfaciens_54656	0.166666666666667
Curtobacterium_ginsengisoli_58780	0.181818181818182
Curtobacterium_sp_60562	0.166666666666667
Curtobacterium_sp_60696	0.181818181818182
Curtobacterium_sp_62628	0.106060606060606
Curvibacter_gracilis_60147	0.196969696969697
Curvibacter_lanceolatus_59826	0.181818181818182
Cyanobacterium_aponinum_62256	0.121212121212121
Cyanobacterium_endosymbiont_59623	0.0909090909090909
Cyanobacterium_PCC_59346	0.181818181818182
Cyanobacterium_stanieri_61142	0.136363636363636
Cyanobium_gracile_61143	0.121212121212121
Cyanobium_sp_60720	0.121212121212121
Cyanobium_sp_60954	0.121212121212121
Cyanothece_sp_34394	0.151515151515152
Cyanothece_sp_56351	0.121212121212121
Cyanothece_sp_61413	0.166666666666667
Cyanothece_sp_61431	0.136363636363636
Cyanothece_sp_61647	0.196969696969697
Cyanothece_sp_62039	0.181818181818182
Cyclobacteriaceae_bacterium_59970	0.151515151515152
Cyclobacterium_marinum_62406	0.136363636363636
Cyclobacterium_qasimii_61997	0.136363636363636
Cycloclasticus_pugetii_55016	0.196969696969697
Cylindrospermopsis_raciborskii_61738	0.106060606060606
Cylindrospermum_stagnale_61809	0.151515151515152
Cystobacter_fuscus_59745	0.196969696969697
Cystobacter_violaceus_60387	0.196969696969697
Cytophaga_aurantiaca_58781	0.136363636363636
Cytophaga_fermentans_49447	0.181818181818182
Cytophaga_hutchinsonii_61089	0.136363636363636
Dactylococcopsis_salina_60036	0.106060606060606
Dactylosporangium_aurantiacum_61319	0.212121212121212
Dasania_marina_58782	0.181818181818182
Dechloromonas_agitata_60048	0.196969696969697
Dechloromonas_aromatica_60918	0.181818181818182
Dechlorosoma_suillum_61987	0.166666666666667
Deefgea_rivuli_58783	0.196969696969697
Deferribacter_desulfuricans_61985	0.196969696969697
Deferrisoma_camini_59151	0.181818181818182
Defluviimonas_sp_60485	0.212121212121212
Dehalobacter_sp_58256	0.606060606060606
Dehalobacter_sp_58389	0.621212121212121
Dehalococcoides_ethenogenes_57247	0.0909090909090909
Dehalococcoides_mccartyi_54897	0.106060606060606
Dehalococcoides_mccartyi_57615	0.106060606060606
Dehalogenimonas_lykanthroporepellens_61778	0.0757575757575758
Deinococcus_apachensis_58784	0.151515151515152
Deinococcus_aquatilis_58785	0.166666666666667
Deinococcus_deserti_61766	0.181818181818182
Deinococcus_ficus_57410	0.196969696969697
Deinococcus_frigens_58786	0.181818181818182
Deinococcus_geothermalis_61238	0.151515151515152
Deinococcus_gobiensis_62232	0.151515151515152
Deinococcus_maricopensis_62173	0.166666666666667
Deinococcus_marmoris_58787	0.181818181818182
Deinococcus_misasensis_58788	0.151515151515152
Deinococcus_peraridilitoris_62590	0.151515151515152
Deinococcus_phoenicis_60687	0.166666666666667
Deinococcus_pimensis_62516	0.166666666666667
Deinococcus_proteolyticus_62144	0.151515151515152
Deinococcus_radiodurans_45653	0.121212121212121
Deinococcus_sp_60713	0.136363636363636
Deinococcus_sp_60849	0.136363636363636
Deinococcus_swuensis_59384	0.181818181818182
Deinococcus_wulumuqiensis_42861	0.136363636363636
Delftia_acidovorans_58200	0.181818181818182
Delta_proteobacterium_62416	0.181818181818182
Demetria_terragena_58789	0.181818181818182
Denitrovibrio_acetiphilus_61700	0.151515151515152
Dermabacter_hominis_57935	0.196969696969697
Dermacoccus_nishinomiyaensis_56168	0.166666666666667
Dermatophilus_congolensis_58790	0.181818181818182
Derxia_gummosa_58791	0.166666666666667
Desmospora_sp_62690	0.606060606060606
Desulfarculus_baarsii_62007	0.181818181818182
Desulfatibacillum_alkenivorans_57094	0.181818181818182
Desulfatirhabdium_butyrativorans_58792	0.166666666666667
Desulfitibacter_alkalitolerans_60049	0.651515151515151
Desulfitobacterium_dehalogenans_53240	0.681818181818182
Desulfitobacterium_dichloroeliminans_62385	0.636363636363636
Desulfitobacterium_hafniense_57693	0.681818181818182
Desulfitobacterium_metallireducens_62386	0.621212121212121
Desulfobacca_acetoxidans_62408	0.181818181818182
Desulfobacter_curvatus_58793	0.181818181818182
Desulfobacter_postgatei_62401	0.181818181818182
Desulfobacter_vibrioformis_58794	0.181818181818182
Desulfobacterium_anilini_58795	0.196969696969697
Desulfobacterium_autotrophicum_60948	0.136363636363636
Desulfobacula_toluolica_62032	0.121212121212121
Desulfobulbus_elongatus_58796	0.166666666666667
Desulfobulbus_japonicus_58797	0.181818181818182
Desulfobulbus_mediterraneus_58798	0.196969696969697
Desulfobulbus_propionicus_61857	0.227272727272727
Desulfobulbus_sp_60831	0.151515151515152
Desulfocapsa_sulfexigens_59323	0.196969696969697
Desulfococcus_multivorans_58799	0.196969696969697
Desulfococcus_oleovorans_62630	0.151515151515152
Desulfocurvus_vexinensis_58800	0.181818181818182
Desulfohalobium_retbaense_61626	0.196969696969697
Desulfomicrobium_baculatum_61719	0.212121212121212
Desulfomicrobium_escambiense_58801	0.212121212121212
Desulfomonile_tiedjei_62168	0.212121212121212
Desulfonatronospira_thiodismutans_61797	0.181818181818182
Desulfonatronovibrio_hydrogenovorans_58802	0.181818181818182
Desulfonatronum_lacustre_62575	0.212121212121212
Desulfonatronum_thiodismutans_60919	0.212121212121212
Desulfonauticus_sp_60259	0.166666666666667
Desulforegula_conservatrix_60050	0.196969696969697
Desulforudis_audaxviator_61605	0.575757575757576
Desulfospira_joergensenii_59827	0.181818181818182
Desulfosporosinus_acidiphilus_62018	0.636363636363636
Desulfosporosinus_meridiei_62306	0.621212121212121
Desulfosporosinus_orientis_62307	0.606060606060606
Desulfosporosinus_sp_60709	0.636363636363636
Desulfosporosinus_sp_60819	0.636363636363636
Desulfosporosinus_sp_60830	0.606060606060606
Desulfosporosinus_sp_62506	0.651515151515151
Desulfosporosinus_youngiae_62308	0.621212121212121
Desulfotalea_psychrophila_60949	0.136363636363636
Desulfotignum_balticum_57514	0.166666666666667
Desulfotomaculum_acetoxidans_61627	0.651515151515151
Desulfotomaculum_alcoholivorax_58803	0.606060606060606
Desulfotomaculum_alkaliphilum_58804	0.621212121212121
Desulfotomaculum_gibsoniae_62300	0.666666666666667
Desulfotomaculum_hydrothermale_58805	0.575757575757576
Desulfotomaculum_kuznetsovii_62270	0.575757575757576
Desulfotomaculum_nigrificans_53828	0.621212121212121
Desulfotomaculum_reducens_61304	0.621212121212121
Desulfotomaculum_ruminis_62150	0.636363636363636
Desulfotomaculum_sp_60820	0.636363636363636
Desulfotomaculum_thermocisternum_58806	0.590909090909091
Desulfovermiculus_halophilus_58807	0.196969696969697
Desulfovibrio_aespoeensis_62002	0.181818181818182
Desulfovibrio_africanus_58111	0.196969696969697
Desulfovibrio_alaskensis_54439	0.166666666666667
Desulfovibrio_alcoholivorans_58808	0.196969696969697
Desulfovibrio_alkalitolerans_58809	0.242424242424242
Desulfovibrio_aminophilus_58810	0.181818181818182
Desulfovibrio_bastinii_58811	0.181818181818182
Desulfovibrio_cf_60042	0.196969696969697
Desulfovibrio_cuneatus_58812	0.181818181818182
Desulfovibrio_desulfuricans_55193	0.166666666666667
Desulfovibrio_desulfuricans_58813	0.151515151515152
Desulfovibrio_desulfuricans_61703	0.166666666666667
Desulfovibrio_desulfuricans_61996	0.181818181818182
Desulfovibrio_frigidus_58814	0.166666666666667
Desulfovibrio_fructosovorans_61920	0.196969696969697
Desulfovibrio_gigas_44737	0.181818181818182
Desulfovibrio_hydrothermalis_58815	0.166666666666667
Desulfovibrio_inopinatus_58816	0.227272727272727
Desulfovibrio_longus_58817	0.166666666666667
Desulfovibrio_magneticus_59482	0.181818181818182
Desulfovibrio_magneticus_61844	0.196969696969697
Desulfovibrio_oxyclinae_58818	0.212121212121212
Desulfovibrio_piezophilus_62405	0.181818181818182
Desulfovibrio_piger_61475	0.151515151515152
Desulfovibrio_putealis_58819	0.212121212121212
Desulfovibrio_salexigens_61726	0.166666666666667
Desulfovibrio_sp_53607	0.166666666666667
Desulfovibrio_sp_59980	0.136363636363636
Desulfovibrio_sp_60063	0.227272727272727
Desulfovibrio_sp_60881	0.181818181818182
Desulfovibrio_sp_61164	0.166666666666667
Desulfovibrio_sp_61921	0.196969696969697
Desulfovibrio_sp_62014	0.196969696969697
Desulfovibrio_sp_62601	0.227272727272727
Desulfovibrio_termitidis_62012	0.166666666666667
Desulfovibrio_vulgaris_56737	0.196969696969697
Desulfovibrio_vulgaris_62432	0.166666666666667
Desulfovibrio_zosterae_58820	0.166666666666667
Desulfovirgula_thermocuniculi_58821	0.590909090909091
Desulfurella_acetivorans_62147	0.121212121212121
Desulfurispirillum_indicum_62038	0.166666666666667
Desulfurispora_thermophila_58822	0.575757575757576
Desulfurivibrio_alkaliphilus_61891	0.212121212121212
Desulfurobacterium_sp_59289	0.151515151515152
Desulfurobacterium_thermolithotrophum_62376	0.151515151515152
Desulfuromonas_acetoxidans_61114	0.136363636363636
Desulfuromonas_sp_59656	0.227272727272727
Dethiobacter_alkaliphilus_61792	0.621212121212121
Dethiosulfovibrio_peptidovorans_61581	0.181818181818182
Devosia_riboflavina_61578	0.227272727272727
Devosia_sp_57843	0.212121212121212
Devosia_sp_60765	0.181818181818182
Dialister_invisus_61905	0.181818181818182
Dialister_micraerophilus_56703	0.151515151515152
Dialister_succinatiphilus_62213	0.227272727272727
Dichelobacter_nodosus_61058	0.181818181818182
Dickeya_chrysanthemi_57954	0.196969696969697
Dickeya_dadantii_57917	0.212121212121212
Dickeya_dadantii_61859	0.196969696969697
Dickeya_dadantii_61894	0.212121212121212
Dickeya_dianthicola_52632	0.196969696969697
Dickeya_solani_45571	0.212121212121212
Dickeya_solani_57842	0.196969696969697
Dickeya_sp_59612	0.212121212121212
Dickeya_sp_60896	0.212121212121212
Dickeya_sp_61831	0.181818181818182
Dickeya_zeae_56890	0.212121212121212
Dickeya_zeae_57297	0.196969696969697
Dictyoglomus_thermophilum_61172	0.196969696969697
Dictyoglomus_turgidum_61679	0.212121212121212
Dietzia_alimentaria_58502	0.196969696969697
Dietzia_cinnamea_62495	0.166666666666667
Dietzia_sp_59978	0.212121212121212
Dinoroseobacter_shibae_61449	0.181818181818182
Diplorickettsia_massiliensis_59275	0.106060606060606
Diplosphaera_colitermitum_61099	0.151515151515152
Dokdonia_donghaensis_34594	0.121212121212121
Dokdonia_donghaensis_60025	0.106060606060606
Dolichospermum_circinale_57567	0.106060606060606
Dolosigranulum_pigrum_62423	0.196969696969697
Donghicola_xiamenensis_58823	0.181818181818182
Dongia_sp_60284	0.227272727272727
Dorea_formicigenerans_56346	0.46969696969697
Dorea_longicatena_59913	0.439393939393939
Dorea_longicatena_61473	0.454545454545455
Dorea_sp_59688	0.484848484848485
Draconibacterium_orientale_59326	0.181818181818182
Duganella_violaceinigra_58824	0.227272727272727
Duganella_zoogloeoides_59810	0.212121212121212
Dyadobacter_alkalitolerans_58825	0.181818181818182
Dyadobacter_beijingensis_58826	0.151515151515152
Dyadobacter_crusticola_58827	0.181818181818182
Dyadobacter_fermentans_61592	0.166666666666667
Dyadobacter_tibetensis_60510	0.181818181818182
Dyella_ginsengisoli_59670	0.151515151515152
Dyella_japonica_59564	0.166666666666667
Dyella_japonica_60272	0.166666666666667
Dyella_jiangningensis_60257	0.196969696969697
Dysgonomonas_capnocytophagoides_58828	0.136363636363636
Dysgonomonas_gadei_62214	0.121212121212121
Dysgonomonas_mossii_62215	0.136363636363636
Echinicola_pacifica_58829	0.136363636363636
Echinicola_vietnamensis_62517	0.151515151515152
Ectothiorhodospira_haloalkaliphila_46691	0.166666666666667
Ectothiorhodospira_sp_61687	0.181818181818182
Edaphobacter_aggregans_58830	0.166666666666667
Edwardsiella_hoshinae_59548	0.212121212121212
Edwardsiella_ictaluri_45160	0.196969696969697
Edwardsiella_tarda_52435	0.212121212121212
Edwardsiella_tarda_53746	0.212121212121212
Edwardsiella_tarda_56627	0.212121212121212
Eggerthella_lenta_56463	0.166666666666667
Eggerthella_sp_61662	0.181818181818182
Eggerthia_catenaformis_62698	0.181818181818182
Ehrlichia_canis_61088	0.106060606060606
